ASV_ID	OTU_ID
ASV10521	ASV3237722
ASV10522	ASV3237722
ASV10523	ASV43146
ASV10524	ASV43146
ASV10525	ASV3237741
ASV10526	ASV43146
ASV10529	ASV1103315
ASV10531	ASV3237868
ASV10533	ASV1104262
ASV10534	ASV1104262
ASV10536	ASV1104262
ASV10537	ASV3236115
ASV10540	ASV3237961
ASV10591	ASV3244270
ASV10592	ASV3236181
ASV10595	ASV3236181
ASV10596	ASV3236181
ASV10597	ASV3244270
ASV10598	ASV3238462
ASV10601	ASV3238490
ASV10602	ASV3238490
ASV1093	ASV3235908
ASV1095	ASV3237868
ASV1096	ASV3236115
ASV1098	ASV1104347
ASV1100	ASV3236181
ASV1101	ASV3238460
ASV110650	ASV3237326
ASV111447	ASV346375
ASV111951	ASV3237722
ASV1162	ASV3236063
ASV1163	ASV3237326
ASV1164	ASV3237506
ASV1165	ASV3237541
ASV1166	ASV3237609
ASV1168	ASV3240309
ASV1169	ASV3237741
ASV1172	ASV3236181
ASV12046	ASV132517
ASV12237	ASV62362
ASV12247	ASV3237405
ASV12255	ASV3237326
ASV12256	ASV3237405
ASV12259	ASV3236063
ASV12260	ASV3236063
ASV12263	ASV3237326
ASV12265	ASV3237326
ASV12266	ASV3237326
ASV12267	ASV3237326
ASV12269	ASV3237326
ASV12271	ASV3237326
ASV12273	ASV3237326
ASV12277	ASV1104016
ASV12279	ASV3237493
ASV12281	ASV3237528
ASV12285	ASV1104060
ASV12290	ASV3237588
ASV12292	ASV3237335
ASV12298	ASV3237609
ASV12303	ASV42964
ASV12304	ASV42964
ASV12309	ASV3237661
ASV12313	ASV3243923
ASV12315	ASV42964
ASV12321	ASV2965047
ASV12322	ASV3237757
ASV12324	ASV43146
ASV12330	ASV3237757
ASV12331	ASV3237741
ASV12341	ASV3237372
ASV12346	ASV1103420
ASV12347	ASV1103420
ASV12351	ASV3237961
ASV12357	ASV3237985
ASV1239	ASV3236307
ASV12399	ASV1012308
ASV12400	ASV1012308
ASV12402	ASV3238339
ASV12404	ASV149542
ASV12407	ASV1104347
ASV12421	ASV3238445
ASV12422	ASV3238460
ASV12424	ASV3236181
ASV12425	ASV3236181
ASV12427	ASV3236181
ASV12428	ASV3244270
ASV12429	ASV3244270
ASV12430	ASV3244270
ASV12432	ASV3238460
ASV12433	ASV3238462
ASV12437	ASV3238490
ASV12448	ASV3236208
ASV1247	ASV3238527
ASV1252	ASV3237493
ASV1253	ASV3237541
ASV1254	ASV3237559
ASV1255	ASV3237562
ASV1257	ASV69481
ASV1258	ASV3237657
ASV1259	ASV3237747
ASV1260	ASV3237757
ASV1261	ASV3237916
ASV1262	ASV3237923
ASV128380	ASV3237722
ASV129402	ASV3237722
ASV130084	ASV3237722
ASV132530	ASV132517
ASV132539	ASV2554097
ASV1349	ASV3237115
ASV1352	ASV3237405
ASV1353	ASV43146
ASV1354	ASV2555903
ASV1355	ASV1103315
ASV1364	ASV3238460
ASV137515	ASV3238527
ASV138129	ASV3236731
ASV139792	ASV3237326
ASV140162	ASV3235908
ASV140304	ASV3235910
ASV14142	ASV346375
ASV141767	ASV3235999
ASV142042	ASV886638
ASV142453	ASV3237326
ASV142469	ASV3237326
ASV142471	ASV3237326
ASV142474	ASV3237326
ASV142509	ASV3237541
ASV142514	ASV3237559
ASV142578	ASV1104078
ASV142609	ASV42964
ASV142669	ASV14877
ASV142714	ASV3243910
ASV142783	ASV3236019
ASV142894	ASV3237326
ASV142970	ASV3237405
ASV142995	ASV3237722
ASV143054	ASV3237326
ASV143133	ASV3236019
ASV143175	ASV3236019
ASV143180	ASV3236019
ASV143184	ASV3236019
ASV143243	ASV3236063
ASV143343	ASV3237326
ASV143346	ASV3237326
ASV143352	ASV3237326
ASV143361	ASV3237326
ASV143378	ASV3237326
ASV143384	ASV3237326
ASV143455	ASV143454
ASV143475	ASV143311
ASV143483	ASV143116
ASV143543	ASV143321
ASV143561	ASV3237326
ASV143564	ASV3237326
ASV143592	ASV3237326
ASV143593	ASV3237326
ASV143660	ASV3237326
ASV143693	ASV3237326
ASV143697	ASV3237326
ASV143703	ASV143691
ASV143704	ASV143691
ASV143706	ASV143356
ASV143732	ASV3237326
ASV143737	ASV3237326
ASV143756	ASV3237326
ASV143763	ASV3237326
ASV143764	ASV3237326
ASV143828	ASV3237326
ASV143881	ASV3237326
ASV143886	ASV3237326
ASV143938	ASV3237493
ASV143952	ASV3237493
ASV144016	ASV3237493
ASV144042	ASV3237550
ASV144068	ASV3237528
ASV144206	ASV3237541
ASV144370	ASV3237661
ASV144457	ASV1017778
ASV144585	ASV3237335
ASV144590	ASV3237335
ASV144600	ASV3237335
ASV144837	ASV3237617
ASV144987	ASV3237617
ASV145068	ASV42964
ASV145132	ASV42964
ASV145134	ASV42964
ASV145147	ASV42964
ASV145425	ASV146864
ASV145551	ASV1104119
ASV145552	ASV1104119
ASV145613	ASV69481
ASV1457	ASV3235910
ASV1458	ASV3237115
ASV145815	ASV3243944
ASV1461	ASV3237326
ASV146117	ASV146113
ASV146187	ASV146183
ASV1462	ASV3237488
ASV146206	ASV1013870
ASV146208	ASV1013870
ASV146285	ASV3237741
ASV1463	ASV3237528
ASV146395	ASV3237757
ASV1464	ASV3237335
ASV146406	ASV142653
ASV146445	ASV146183
ASV146464	ASV3237359
ASV146489	ASV3243910
ASV1465	ASV1104060
ASV1466	ASV3237795
ASV146602	ASV3237916
ASV146782	ASV3237372
ASV146797	ASV3237372
ASV1468	ASV1104325
ASV146804	ASV3237372
ASV146999	ASV43298
ASV147056	ASV1104262
ASV147069	ASV1017778
ASV147239	ASV3236019
ASV14747	ASV3236731
ASV147849	ASV3236019
ASV14839	ASV3235922
ASV14849	ASV3235922
ASV14872	ASV3237326
ASV14874	ASV69481
ASV14879	ASV1104239
ASV14885	ASV3236063
ASV148858	ASV3237326
ASV148859	ASV3237326
ASV14887	ASV3236063
ASV14888	ASV3237326
ASV14890	ASV3237326
ASV14891	ASV3237326
ASV14893	ASV3237326
ASV14896	ASV14889
ASV14898	ASV3237326
ASV148988	ASV3237550
ASV148992	ASV3238285
ASV14900	ASV3237326
ASV14903	ASV3237326
ASV149062	ASV1104325
ASV14908	ASV42964
ASV14909	ASV1104060
ASV14916	ASV1104060
ASV14917	ASV1104060
ASV14918	ASV3237335
ASV14919	ASV1104119
ASV14920	ASV3237335
ASV14923	ASV3237335
ASV14928	ASV3237614
ASV149352	ASV1013870
ASV149389	ASV1012447
ASV149390	ASV1012308
ASV149401	ASV1012308
ASV149410	ASV1012308
ASV149411	ASV1012308
ASV149418	ASV1012308
ASV14944	ASV3243923
ASV149442	ASV146007
ASV149472	ASV1011239
ASV14950	ASV3237700
ASV14958	ASV3243944
ASV14961	ASV43146
ASV14962	ASV43146
ASV14963	ASV3237722
ASV149635	ASV1104347
ASV149639	ASV149636
ASV14964	ASV3237722
ASV149640	ASV149637
ASV14965	ASV3237722
ASV14967	ASV3237741
ASV14970	ASV3237757
ASV14972	ASV142653
ASV14973	ASV3237722
ASV14984	ASV3237868
ASV14987	ASV3237372
ASV14991	ASV1104262
ASV14992	ASV1103420
ASV14993	ASV1103420
ASV15023	ASV3238087
ASV150249	ASV3238462
ASV150267	ASV37294
ASV150307	ASV3236181
ASV150322	ASV3236181
ASV150333	ASV3236181
ASV150334	ASV3236181
ASV150341	ASV3236181
ASV150364	ASV3238464
ASV150378	ASV3236181
ASV150380	ASV3236181
ASV150400	ASV3244270
ASV150418	ASV3238460
ASV150433	ASV3238460
ASV15050	ASV3238285
ASV15053	ASV1104347
ASV150589	ASV1104441
ASV150592	ASV1104441
ASV150603	ASV3238482
ASV15061	ASV1012308
ASV15062	ASV1012308
ASV15064	ASV1012308
ASV15065	ASV1012308
ASV150650	ASV3238490
ASV15067	ASV3238339
ASV15070	ASV1104347
ASV15071	ASV1104347
ASV150803	ASV42964
ASV15090	ASV3236181
ASV15091	ASV3236181
ASV15093	ASV3236181
ASV15104	ASV3238490
ASV15105	ASV3238490
ASV1567	ASV3236273
ASV1580	ASV3236797
ASV1587	ASV3237520
ASV1588	ASV3237559
ASV1590	ASV3237609
ASV1591	ASV3237617
ASV1592	ASV1104147
ASV1593	ASV1104157
ASV1594	ASV3237700
ASV1595	ASV145767
ASV1596	ASV3240309
ASV1597	ASV3237741
ASV1598	ASV3237372
ASV1599	ASV3237372
ASV1603	ASV3236168
ASV1683	ASV3236307
ASV1703	ASV3237335
ASV1704	ASV3237405
ASV1705	ASV3237559
ASV1706	ASV1104058
ASV1707	ASV3237343
ASV1708	ASV3237707
ASV1709	ASV1104239
ASV1710	ASV1104239
ASV1711	ASV146864
ASV1712	ASV3236134
ASV1799	ASV1103643
ASV1802	ASV2554807
ASV1811	ASV1104126
ASV1812	ASV3238490
ASV1813	ASV3237716
ASV1814	ASV3237923
ASV1819	ASV3238285
ASV1820	ASV3238438
ASV19132	ASV12149
ASV19143	ASV56647
ASV19153	ASV1103643
ASV1921	ASV132517
ASV19279	ASV141084
ASV19322	ASV3237326
ASV19354	ASV3237326
ASV19355	ASV3237326
ASV19359	ASV3237326
ASV1936	ASV1103371
ASV19360	ASV3237326
ASV19361	ASV3237326
ASV19365	ASV3237326
ASV19368	ASV3237326
ASV19370	ASV14889
ASV19372	ASV3237326
ASV19374	ASV3237326
ASV19376	ASV3237326
ASV19378	ASV3237326
ASV19379	ASV3237326
ASV1938	ASV3237493
ASV19381	ASV3237326
ASV19383	ASV3237326
ASV19389	ASV3237326
ASV1939	ASV1104060
ASV19390	ASV3237326
ASV19397	ASV3237506
ASV19399	ASV3237550
ASV1940	ASV1104060
ASV19402	ASV3237493
ASV19403	ASV3237550
ASV19404	ASV1104060
ASV19406	ASV1104060
ASV19409	ASV3237541
ASV19411	ASV1104060
ASV19413	ASV143967
ASV19417	ASV1104057
ASV19418	ASV1104021
ASV1942	ASV1104078
ASV1943	ASV2552519
ASV1944	ASV69481
ASV19440	ASV3237343
ASV19442	ASV42964
ASV19444	ASV3243910
ASV1945	ASV3240309
ASV19450	ASV1104119
ASV19452	ASV69481
ASV19459	ASV3243923
ASV1946	ASV3243944
ASV19466	ASV1104153
ASV1947	ASV1104157
ASV19472	ASV3237707
ASV19476	ASV3243944
ASV1948	ASV3237722
ASV19481	ASV43146
ASV19489	ASV3237757
ASV1949	ASV142653
ASV19491	ASV43146
ASV19493	ASV3237757
ASV1950	ASV142653
ASV19504	ASV3237372
ASV19505	ASV3237372
ASV19508	ASV3237550
ASV19513	ASV146864
ASV19515	ASV3237916
ASV19518	ASV1104262
ASV1952	ASV1104295
ASV19540	ASV3236131
ASV19543	ASV10545
ASV1958	ASV3238460
ASV19605	ASV1104347
ASV19615	ASV1012308
ASV19617	ASV1012308
ASV19619	ASV1012308
ASV19620	ASV3237681
ASV19621	ASV1012308
ASV19647	ASV3238464
ASV19649	ASV3238460
ASV19658	ASV3238490
ASV19670	ASV3237609
ASV2077	ASV14746
ASV2081	ASV3236854
ASV2082	ASV3141874
ASV2084	ASV886638
ASV2085	ASV3237335
ASV2086	ASV1103938
ASV2087	ASV3236063
ASV2088	ASV14889
ASV2089	ASV3237562
ASV2090	ASV1104058
ASV2091	ASV1104072
ASV2093	ASV1104153
ASV2096	ASV3237795
ASV2097	ASV1103433
ASV2099	ASV3236131
ASV2103	ASV1012308
ASV2106	ASV3238442
ASV2107	ASV3236181
ASV2110	ASV1104441
ASV2111	ASV142653
ASV2233	ASV3236797
ASV2241	ASV37046
ASV2242	ASV1104021
ASV2243	ASV144274
ASV2244	ASV3237559
ASV2246	ASV1200412
ASV2247	ASV3237722
ASV2248	ASV3237923
ASV2252	ASV1104295
ASV2254	ASV3238087
ASV2257	ASV3237404
ASV2258	ASV3238429
ASV2260	ASV1104441
ASV2262	ASV56538
ASV2352	ASV3236291
ASV2384	ASV3237493
ASV2386	ASV1104072
ASV2388	ASV1104124
ASV2389	ASV3237661
ASV2390	ASV3237609
ASV2391	ASV3237722
ASV2392	ASV3237722
ASV2393	ASV1104060
ASV2397	ASV149542
ASV2399	ASV37294
ASV2509	ASV132517
ASV2526	ASV3236969
ASV2533	ASV3237335
ASV2535	ASV3237534
ASV2536	ASV1104119
ASV2537	ASV3237707
ASV2538	ASV3243910
ASV2539	ASV1104239
ASV2540	ASV1103433
ASV2547	ASV3238285
ASV2552	ASV3238464
ASV2655	ASV127961
ASV2668	ASV2554097
ASV2685	ASV56647
ASV2694	ASV3236972
ASV2698	ASV3243682
ASV2701	ASV141500
ASV2710	ASV142414
ASV2711	ASV3237326
ASV2712	ASV3237408
ASV2714	ASV14889
ASV2715	ASV3237481
ASV2716	ASV143967
ASV2717	ASV1104060
ASV2719	ASV42964
ASV2721	ASV145767
ASV2722	ASV3243944
ASV2723	ASV43146
ASV2724	ASV3237784
ASV2725	ASV3243910
ASV2727	ASV3236134
ASV27752	ASV56647
ASV27899	ASV3236972
ASV27900	ASV3236969
ASV27901	ASV3236972
ASV28074	ASV3237326
ASV28075	ASV3237326
ASV28087	ASV14877
ASV28091	ASV1104262
ASV28100	ASV3237408
ASV28110	ASV3236063
ASV28113	ASV3236063
ASV28123	ASV3236063
ASV28131	ASV14901
ASV28132	ASV3237326
ASV28133	ASV3237326
ASV28137	ASV3237326
ASV28139	ASV3237326
ASV28142	ASV3237326
ASV28145	ASV3237326
ASV28146	ASV3237326
ASV28154	ASV3237326
ASV28155	ASV14889
ASV28156	ASV3237326
ASV28157	ASV3237326
ASV28159	ASV3237326
ASV28161	ASV3237326
ASV28162	ASV3237484
ASV28166	ASV3237326
ASV28167	ASV3237326
ASV28171	ASV3237493
ASV28177	ASV3237528
ASV28183	ASV1104060
ASV28191	ASV1104060
ASV28195	ASV1104060
ASV28197	ASV3237559
ASV28198	ASV1104060
ASV28199	ASV3237562
ASV28200	ASV3237562
ASV28201	ASV1104072
ASV28203	ASV1104060
ASV28206	ASV3237550
ASV28211	ASV1104060
ASV28212	ASV1104060
ASV28250	ASV3237617
ASV28259	ASV3237661
ASV28282	ASV1104119
ASV28285	ASV1104119
ASV28289	ASV3237661
ASV28298	ASV69481
ASV28316	ASV2552805
ASV28322	ASV3240309
ASV28326	ASV43146
ASV28331	ASV3237722
ASV28340	ASV43146
ASV28342	ASV3237722
ASV28348	ASV43146
ASV28357	ASV3244169
ASV28372	ASV1170
ASV28375	ASV3237372
ASV28381	ASV1104060
ASV28403	ASV146864
ASV28472	ASV3238087
ASV28521	ASV1104347
ASV28523	ASV1104347
ASV28549	ASV1012308
ASV28554	ASV1012308
ASV28559	ASV1012308
ASV28560	ASV1012308
ASV28563	ASV3238087
ASV28564	ASV3238087
ASV28573	ASV1104347
ASV28611	ASV3236181
ASV28614	ASV3236181
ASV28616	ASV3244270
ASV28620	ASV3244270
ASV28621	ASV3238460
ASV28622	ASV3244270
ASV28645	ASV3238490
ASV2909	ASV139752
ASV2912	ASV3235922
ASV2917	ASV3237326
ASV2919	ASV3237343
ASV2921	ASV3236063
ASV2922	ASV3237326
ASV2923	ASV3237528
ASV2924	ASV3237528
ASV2925	ASV3237586
ASV2928	ASV145767
ASV2929	ASV149542
ASV2931	ASV3237784
ASV2932	ASV3237916
ASV2933	ASV3237923
ASV2934	ASV1103420
ASV2935	ASV1104271
ASV2942	ASV1104295
ASV2945	ASV1012308
ASV2948	ASV3236181
ASV2949	ASV103063
ASV2950	ASV12435
ASV3119	ASV3236797
ASV3134	ASV3237326
ASV3135	ASV3237405
ASV3137	ASV10487
ASV3138	ASV10488
ASV3139	ASV3237541
ASV3140	ASV937113
ASV3141	ASV2552805
ASV3142	ASV142653
ASV3145	ASV3237916
ASV3149	ASV1103434
ASV3152	ASV1104277
ASV3153	ASV1103438
ASV3165	ASV1012308
ASV3168	ASV3244270
ASV3170	ASV3238527
ASV3350	ASV132517
ASV3376	ASV123342
ASV3382	ASV3236063
ASV3383	ASV3237528
ASV3387	ASV1104124
ASV3389	ASV3237741
ASV3390	ASV2555903
ASV3391	ASV3237722
ASV3392	ASV3237868
ASV3393	ASV3237916
ASV3394	ASV1104060
ASV3395	ASV3237923
ASV3396	ASV1103419
ASV3397	ASV3236115
ASV3406	ASV3238285
ASV3407	ASV3238285
ASV3408	ASV1104347
ASV343170	ASV3236300
ASV344311	ASV3236353
ASV347850	ASV1104262
ASV351922	ASV3237722
ASV3643	ASV128011
ASV3669	ASV3238527
ASV3672	ASV1103643
ASV3691	ASV3237405
ASV3692	ASV3237326
ASV3693	ASV3237722
ASV3694	ASV3237405
ASV3696	ASV3236063
ASV3697	ASV12249
ASV3698	ASV3237484
ASV3700	ASV2552283
ASV3701	ASV3237550
ASV3702	ASV3238285
ASV3705	ASV1200412
ASV3708	ASV1104119
ASV3710	ASV2552805
ASV3711	ASV3237722
ASV3712	ASV3237796
ASV3713	ASV3237875
ASV3714	ASV3237868
ASV3715	ASV1104239
ASV3716	ASV3237916
ASV3717	ASV3237923
ASV3724	ASV1012308
ASV3733	ASV3236203
ASV38806	ASV3236353
ASV38815	ASV3236291
ASV4031	ASV3236969
ASV4036	ASV3235910
ASV4037	ASV3235908
ASV4038	ASV3237117
ASV4046	ASV3239796
ASV4052	ASV3236063
ASV4053	ASV3237326
ASV4054	ASV3237520
ASV4055	ASV3237493
ASV4056	ASV3237550
ASV4059	ASV1104262
ASV4061	ASV3237614
ASV4062	ASV3237661
ASV4063	ASV1104072
ASV4065	ASV145767
ASV4070	ASV3237784
ASV4071	ASV3237923
ASV4072	ASV43298
ASV4074	ASV2541
ASV4077	ASV1104295
ASV4083	ASV1104347
ASV4084	ASV15072
ASV41745	ASV1103643
ASV42518	ASV43146
ASV42520	ASV142653
ASV42548	ASV3237609
ASV42551	ASV3237405
ASV42588	ASV3237326
ASV42597	ASV10488
ASV42600	ASV28115
ASV42642	ASV3237326
ASV42662	ASV143481
ASV42663	ASV143117
ASV42665	ASV143321
ASV42666	ASV143321
ASV42671	ASV3237326
ASV42680	ASV14889
ASV42683	ASV3237326
ASV42684	ASV3237326
ASV42694	ASV14889
ASV42710	ASV3237326
ASV42720	ASV3237326
ASV42722	ASV3237326
ASV42725	ASV3237326
ASV42730	ASV14889
ASV42744	ASV3237326
ASV42761	ASV3237520
ASV42767	ASV3237528
ASV42775	ASV1104060
ASV42794	ASV3237562
ASV42796	ASV144274
ASV42805	ASV3237559
ASV42806	ASV1104060
ASV42811	ASV1104060
ASV42812	ASV1104325
ASV42814	ASV1104072
ASV42840	ASV1104060
ASV42846	ASV144274
ASV42857	ASV3237335
ASV42937	ASV3237617
ASV42939	ASV3237617
ASV42948	ASV69481
ASV42951	ASV3237661
ASV42952	ASV42964
ASV42955	ASV937113
ASV42959	ASV3237661
ASV42960	ASV42964
ASV43024	ASV1200412
ASV43028	ASV1104072
ASV43030	ASV1104028
ASV43047	ASV3243923
ASV43060	ASV3243923
ASV43102	ASV3237707
ASV43128	ASV145105
ASV43145	ASV43146
ASV43179	ASV2555903
ASV43182	ASV3237757
ASV43245	ASV3237784
ASV43281	ASV3237372
ASV43300	ASV3237550
ASV43303	ASV3237661
ASV43309	ASV3237916
ASV43312	ASV3237681
ASV43313	ASV3237923
ASV43314	ASV3237923
ASV43317	ASV3237923
ASV43322	ASV1104262
ASV43324	ASV1104262
ASV43325	ASV1104262
ASV43472	ASV3237326
ASV43544	ASV3238087
ASV43653	ASV3244169
ASV4367	ASV132517
ASV43677	ASV28519
ASV43683	ASV3238285
ASV43742	ASV1013870
ASV43764	ASV3238087
ASV43857	ASV3238462
ASV43893	ASV3238462
ASV43919	ASV3236181
ASV43921	ASV3244270
ASV43930	ASV3238460
ASV43932	ASV3238460
ASV43942	ASV3238462
ASV4396	ASV1103643
ASV4397	ASV1103643
ASV4402	ASV3239626
ASV4409	ASV3236892
ASV4413	ASV3236972
ASV4423	ASV62362
ASV4433	ASV3237493
ASV4435	ASV3237757
ASV4436	ASV1103378
ASV4437	ASV1103378
ASV4438	ASV3237405
ASV4440	ASV3236019
ASV4441	ASV14889
ASV4442	ASV14889
ASV4443	ASV3237326
ASV4444	ASV3237481
ASV4445	ASV1104060
ASV4447	ASV1104060
ASV4448	ASV3236084
ASV4450	ASV1104119
ASV4451	ASV69481
ASV4452	ASV1104119
ASV4454	ASV145767
ASV4455	ASV2552805
ASV4456	ASV3243944
ASV4457	ASV3243944
ASV4458	ASV3237722
ASV4459	ASV3237372
ASV4460	ASV3237372
ASV4462	ASV1103419
ASV4465	ASV43435
ASV4478	ASV3238490
ASV4479	ASV3236168
ASV4480	ASV3238527
ASV4793	ASV3237326
ASV4864	ASV123342
ASV4867	ASV3238018
ASV4870	ASV3237741
ASV4871	ASV3236063
ASV4872	ASV3237326
ASV4873	ASV3237326
ASV4874	ASV3237326
ASV4875	ASV14889
ASV4876	ASV3237326
ASV4877	ASV3237326
ASV4878	ASV3237326
ASV4879	ASV1104016
ASV4880	ASV1104021
ASV4881	ASV1104060
ASV4882	ASV1104239
ASV4883	ASV1104060
ASV4884	ASV1104060
ASV4885	ASV3237335
ASV4890	ASV1104124
ASV4891	ASV1104119
ASV4894	ASV2552805
ASV4895	ASV3237707
ASV4896	ASV2965047
ASV4897	ASV3237722
ASV4898	ASV3237741
ASV4901	ASV1200949
ASV4902	ASV1104060
ASV4903	ASV1103420
ASV4917	ASV3236181
ASV4918	ASV3236181
ASV4920	ASV3238482
ASV5222	ASV3236273
ASV5224	ASV3236307
ASV5230	ASV128011
ASV5280	ASV12149
ASV5289	ASV3236731
ASV5308	ASV3235908
ASV5310	ASV3235910
ASV5321	ASV3237215
ASV5329	ASV3239834
ASV5332	ASV3237404
ASV5334	ASV3237326
ASV5335	ASV3237326
ASV5336	ASV3237326
ASV5337	ASV1104060
ASV5338	ASV1104119
ASV5339	ASV1104057
ASV5340	ASV1104058
ASV5345	ASV3236084
ASV5346	ASV1104082
ASV5347	ASV3237614
ASV5349	ASV69481
ASV5351	ASV3240309
ASV5352	ASV43093
ASV5353	ASV3237741
ASV5354	ASV142653
ASV5355	ASV4067
ASV5356	ASV3237722
ASV5369	ASV1104347
ASV5370	ASV1104347
ASV5375	ASV3236181
ASV5376	ASV37294
ASV5378	ASV12435
ASV5380	ASV3238527
ASV5383	ASV151066
ASV5743	ASV3236307
ASV5815	ASV12149
ASV5845	ASV3235908
ASV5875	ASV37046
ASV5879	ASV14882
ASV5880	ASV3236063
ASV5881	ASV3237326
ASV5882	ASV14889
ASV5885	ASV3237550
ASV5886	ASV1104060
ASV5887	ASV1104060
ASV5888	ASV1104060
ASV5890	ASV12435
ASV5893	ASV3237617
ASV5894	ASV1104124
ASV5895	ASV145767
ASV5897	ASV3237722
ASV5901	ASV3236093
ASV5902	ASV3237796
ASV5905	ASV1104277
ASV5913	ASV1012308
ASV5914	ASV1012308
ASV5915	ASV1012308
ASV5922	ASV3238464
ASV60141	ASV111395
ASV60200	ASV3236339
ASV6388	ASV3236353
ASV6389	ASV14137
ASV6483	ASV12215
ASV6484	ASV3237115
ASV6492	ASV3235922
ASV6493	ASV3237215
ASV6503	ASV3237335
ASV6509	ASV1104262
ASV6510	ASV3237326
ASV6511	ASV3237405
ASV6514	ASV10488
ASV6515	ASV3236063
ASV6516	ASV3236063
ASV6517	ASV3237326
ASV6518	ASV3237326
ASV6519	ASV1104016
ASV6522	ASV14910
ASV6523	ASV143967
ASV6524	ASV3237541
ASV6525	ASV3237559
ASV6526	ASV3237550
ASV6531	ASV1104082
ASV6532	ASV3237661
ASV6533	ASV1104119
ASV6536	ASV3237707
ASV6537	ASV145767
ASV6538	ASV3237741
ASV6542	ASV1104262
ASV6546	ASV10545
ASV6562	ASV1104295
ASV665395	ASV64069
ASV66704	ASV1103643
ASV668449	ASV18762
ASV67069	ASV3236797
ASV67684	ASV3235910
ASV67725	ASV3243682
ASV68148	ASV4427
ASV68159	ASV3237326
ASV68173	ASV1103371
ASV681890	ASV1104347
ASV68396	ASV3237493
ASV68399	ASV3237562
ASV684017	ASV3237326
ASV68442	ASV2552805
ASV68449	ASV3237757
ASV68490	ASV3237326
ASV68494	ASV3237372
ASV68499	ASV3237617
ASV68572	ASV3237757
ASV68586	ASV3237326
ASV68587	ASV3237326
ASV68590	ASV10487
ASV68593	ASV3236063
ASV68611	ASV28115
ASV68620	ASV3236019
ASV68628	ASV3236019
ASV68659	ASV3236063
ASV68668	ASV143117
ASV68680	ASV14889
ASV68685	ASV3237326
ASV68697	ASV3237326
ASV68699	ASV3237326
ASV68702	ASV3237326
ASV68711	ASV3237326
ASV68714	ASV3237326
ASV68728	ASV143532
ASV68743	ASV143481
ASV68744	ASV28115
ASV68745	ASV68721
ASV68753	ASV143512
ASV68757	ASV143532
ASV68760	ASV143532
ASV68766	ASV143685
ASV68768	ASV3237326
ASV68787	ASV3237326
ASV68800	ASV3237326
ASV68825	ASV143355
ASV68839	ASV3237326
ASV68849	ASV143691
ASV68850	ASV143691
ASV68856	ASV3237326
ASV68857	ASV3237326
ASV68865	ASV14889
ASV68866	ASV3237326
ASV68875	ASV12249
ASV68885	ASV3237326
ASV68889	ASV3237326
ASV68913	ASV3237493
ASV69099	ASV9162
ASV69122	ASV144274
ASV69132	ASV3237657
ASV69149	ASV3237335
ASV69177	ASV3237335
ASV692	ASV3237326
ASV69259	ASV3237617
ASV69261	ASV3237609
ASV69292	ASV3237614
ASV693	ASV3237617
ASV69303	ASV1104058
ASV69310	ASV3237617
ASV69328	ASV3237617
ASV69352	ASV42964
ASV69363	ASV42964
ASV69366	ASV42964
ASV69370	ASV42964
ASV69445	ASV3237562
ASV69544	ASV42964
ASV69549	ASV3243923
ASV69642	ASV3237741
ASV69668	ASV3243944
ASV69670	ASV43101
ASV69680	ASV3237716
ASV69711	ASV145105
ASV69712	ASV145105
ASV69715	ASV3237722
ASV69731	ASV43146
ASV69762	ASV3237722
ASV69795	ASV3237741
ASV69797	ASV3237741
ASV69812	ASV2555903
ASV69832	ASV3237757
ASV69864	ASV4067
ASV69899	ASV1103315
ASV69951	ASV3237784
ASV69960	ASV3237784
ASV69991	ASV3237372
ASV70023	ASV3237372
ASV70066	ASV3237916
ASV70081	ASV3237923
ASV70086	ASV3237923
ASV70118	ASV1104262
ASV70127	ASV1104239
ASV70128	ASV146864
ASV70167	ASV146864
ASV70310	ASV3237985
ASV70422	ASV3237326
ASV70548	ASV3238087
ASV70550	ASV3238087
ASV70551	ASV3238087
ASV70729	ASV3237326
ASV70730	ASV3237326
ASV70766	ASV10567
ASV70812	ASV1104347
ASV70892	ASV1012308
ASV70899	ASV1012308
ASV70908	ASV1012308
ASV70917	ASV1012308
ASV70919	ASV1012308
ASV70925	ASV145105
ASV70926	ASV146183
ASV70929	ASV1013870
ASV70976	ASV1017573
ASV7114	ASV3236273
ASV71159	ASV3244270
ASV71195	ASV3238462
ASV71215	ASV3236181
ASV71225	ASV3236181
ASV71227	ASV3236181
ASV71237	ASV3236181
ASV71240	ASV3236181
ASV71252	ASV3244270
ASV71253	ASV3244270
ASV71269	ASV3238460
ASV71273	ASV3238460
ASV71368	ASV3238490
ASV7195	ASV1103643
ASV7238	ASV1104060
ASV7239	ASV3237609
ASV7241	ASV3237923
ASV7243	ASV3236063
ASV7244	ASV3237326
ASV7247	ASV3237326
ASV7248	ASV3237326
ASV7249	ASV3237326
ASV7250	ASV3237326
ASV7251	ASV3237326
ASV7254	ASV14910
ASV7255	ASV5916
ASV7257	ASV3237555
ASV7258	ASV3236181
ASV7259	ASV1104058
ASV7260	ASV69481
ASV7263	ASV1104082
ASV7265	ASV937113
ASV7266	ASV42964
ASV7269	ASV3237661
ASV7271	ASV69481
ASV7272	ASV69481
ASV7275	ASV3237707
ASV7276	ASV142653
ASV7277	ASV3237757
ASV7278	ASV3237722
ASV7279	ASV976811
ASV7281	ASV3237868
ASV7282	ASV3237372
ASV7283	ASV10538
ASV7288	ASV3238018
